scroll,z,k,seed,cell,x,y,inside
PHerc0826,2564,15,20278479,d,5216.768060345239,4170.093621691773,1
PHerc0826,2564,16,20279479,a,5689.149617153333,-3648.0591103356774,0
PHerc0826,2564,16,20279479,b,5231.149617153333,4189.940889664323,1
PHerc0826,2564,16,20279479,c,5234.149617153333,0.0,1
PHerc0826,2564,16,20279479,d,5230.760334565934,4189.262295007924,1
PHerc0826,2564,17,20280479,a,5701.517973145687,-3535.831686601763,0
PHerc0826,2564,17,20280479,b,5206.517973145687,4171.168313398237,1
PHerc0826,2564,17,20280479,c,5276.517973145687,0.0,1
PHerc0826,2564,17,20280479,d,5206.41404441892,4171.056238961645,1
PHerc0826,2564,18,20281479,a,5573.779734114356,-3922.9260879881185,0
PHerc0826,2564,18,20281479,b,5200.779734114356,4191.0739120118815,1
PHerc0826,2564,18,20281479,c,5095.971955859845,0.0,1
PHerc0826,2564,18,20281479,d,5200.635576482196,4191.827794164717,1
PHerc0826,2564,19,20282479,a,5775.959394803825,-4353.37779707723,0
PHerc0826,2564,19,20282479,b,5205.959394803825,4186.62220292277,1
PHerc0826,2564,19,20282479,c,5196.879019930492,0.0,1
PHerc0826,2564,19,20282479,d,5204.969472447028,4188.163484131458,1
PHerc0826,3186,0,20264101,a,2402.790933285332,10274.950154688391,0
PHerc0826,3186,0,20264101,b,4965.790933285332,3738.9501546883903,1
PHerc0826,3186,0,20264101,c,2991.790933285332,8169.0,1
PHerc0826,3186,0,20264101,d,4966.305790657632,3738.202124517825,1
PHerc0826,3186,1,20265101,a,2338.5445526429903,10808.696717535942,0
PHerc0826,3186,1,20265101,b,4894.54455264299,3699.6967175359414,1
PHerc0826,3186,1,20265101,c,3057.5445526429903,8169.0,1
PHerc0826,3186,1,20265101,d,4894.414156572351,3699.0585995218576,1
PHerc0826,3186,2,20266101,a,2513.5364631891744,9860.240184627812,0
PHerc0826,3186,2,20266101,b,4957.536463189174,3741.2401846278126,1
PHerc0826,3186,2,20266101,c,2982.458130743896,8169.0,1
PHerc0826,3186,2,20266101,d,4956.930017102184,3740.678379601857,1
PHerc0826,3186,3,20267101,a,2480.6468012270566,9960.557163922247,0
PHerc0826,3186,3,20267101,b,4998.646801227056,3716.557163922247,1
PHerc0826,3186,3,20267101,c,2987.48859823961,8169.0,1
PHerc0826,3186,3,20267101,d,4997.720272073006,3716.0334727503664,1
PHerc0826,3186,4,20268101,a,2517.520043874068,9639.41050575297,0
PHerc0826,3186,4,20268101,b,5220.5200438740685,3825.4105057529705,1
PHerc0826,3186,4,20268101,c,2932.090249333403,8169.0,1
PHerc0826,3186,4,20268101,d,4978.555479178266,3754.0874539734777,1
PHerc0826,3186,5,20269101,a,2490.255236441505,10072.28962221759,0
PHerc0826,3186,5,20269101,b,5182.255236441505,3834.2896222175896,1
PHerc0826,3186,5,20269101,c,3015.0237224374628,8169.0,1
PHerc0826,3186,5,20269101,d,5182.5200659707925,3834.472679994653,1
PHerc0826,3186,6,20270101,a,2495.4413591321045,9910.206514377536,0
PHerc0826,3186,6,20270101,b,5126.4413591321045,3851.206514377536,1
PHerc0826,3186,6,20270101,c,2989.4413591321045,8169.0,1
PHerc0826,3186,6,20270101,d,5126.802750207443,3850.779052223956,1
PHerc0826,3186,7,20271101,a,2487.8282418035697,9987.134411291785,0
PHerc0826,3186,7,20271101,b,5015.82824180357,3730.134411291785,1
PHerc0826,3186,7,20271101,c,2996.4656020923812,8169.0,1
PHerc0826,3186,7,20271101,d,5015.136029920097,3730.783962633939,1
PHerc0826,3186,8,20272101,a,2337.335413700004,10627.919873205148,0
PHerc0826,3186,8,20272101,b,4885.335413700004,3681.919873205148,1
PHerc0826,3186,8,20272101,c,3024.1729189745433,8169.0,1
PHerc0826,3186,8,20272101,d,5200.068501405032,3835.8800638667676,1
PHerc0826,3186,9,20273101,a,2473.3889052696986,9971.538976255995,0
PHerc0826,3186,9,20273101,b,4977.388905269699,3748.5389762559953,1
PHerc0826,3186,9,20273101,c,2972.8148481777057,8169.0,1
PHerc0826,3186,9,20273101,d,4976.72855616504,3747.6893085468037,1
PHerc0826,3186,10,20274101,a,2297.083496479368,11061.812148765712,0
PHerc0826,3186,10,20274101,b,4905.0834964793685,3690.8121487657118,1
PHerc0826,3186,10,20274101,c,3060.3733008366353,8169.0,1
PHerc0826,3186,10,20274101,d,5162.073342718549,3845.4352938002603,1
PHerc0826,3186,11,20275101,a,2392.2629974273405,10062.441674285667,0
PHerc0826,3186,11,20275101,b,5195.26299742734,3839.4416742856656,1
PHerc0826,3186,11,20275101,c,2950.782878995703,8169.0,1
PHerc0826,3186,11,20275101,d,4964.012459935969,3715.068465684095,1
PHerc0826,3186,12,20276101,a,2475.6579789915845,10071.197051661475,0
PHerc0826,3186,12,20276101,b,5150.657978991585,3839.1970516614756,1
PHerc0826,3186,12,20276101,c,3007.62827852706,8169.0,1
PHerc0826,3186,12,20276101,d,5150.646901465393,3839.502110221709,1
PHerc0826,3186,13,20277101,a,2589.9304245477865,9715.202279031155,0
PHerc0826,3186,13,20277101,b,4967.930424547787,3749.202279031155,1
PHerc0826,3186,13,20277101,c,3023.1712741097185,8169.0,1
PHerc0826,3186,13,20277101,d,4967.575907785203,3748.9712136811468,1
PHerc0826,3186,14,20278101,a,2438.2539211972417,9933.375808482398,0
PHerc0826,3186,14,20278101,b,4991.253921197242,3766.3758084823985,1
PHerc0826,3186,14,20278101,c,2936.3032840419305,8169.0,1
PHerc0826,3186,14,20278101,d,4991.049947959891,3767.488616768762,1
PHerc0826,3186,15,20279101,a,2546.0041644101657,9609.49707361446,0
PHerc0826,3186,15,20279101,b,4988.004164410166,3732.4970736144605,1
PHerc0826,3186,15,20279101,c,2954.6089768348625,8169.0,1
PHerc0826,3186,15,20279101,d,4987.746785979608,3732.2384088018557,1
PHerc0826,3186,16,20280101,a,2314.514428405054,10594.918285072628,0
PHerc0826,3186,16,20280101,b,4977.514428405054,3738.9182850726293,1
PHerc0826,3186,16,20280101,c,2994.684891455495,8169.0,1
PHerc0826,3186,16,20280101,d,4978.07566124877,3738.5650620683296,1
PHerc0826,3186,17,20281101,a,2445.1956056037175,10238.155760882268,0
PHerc0826,3186,17,20281101,b,5216.195605603718,3833.1557608822677,1
PHerc0826,3186,17,20281101,c,3001.07549871773,8169.0,1
PHerc0826,3186,17,20281101,d,5215.799296946444,3834.3772231092594,1
PHerc0826,3186,18,20282101,a,2441.5856918701725,10252.46019951694,0
PHerc0826,3186,18,20282101,b,4964.585691870172,3738.4601995169387,1
PHerc0826,3186,18,20282101,c,2995.2124717856923,8169.0,1
PHerc0826,3186,18,20282101,d,4965.35651946615,3737.60601612927,1
PHerc0826,3186,19,20283101,a,2429.3265141751695,9915.238567873052,0
PHerc0826,3186,19,20283101,b,4977.326514175169,3750.2385678730516,1
PHerc0826,3186,19,20283101,c,2927.9009913142354,8169.0,1
PHerc0826,3186,19,20283101,d,4977.200565656449,3750.592572568277,1
PHerc0826,3809,0,20264724,a,2329.680368722845,7453.336133836894,1
PHerc0826,3809,0,20264724,b,4972.680368722845,3425.336133836894,1
PHerc0826,3809,0,20264724,c,2329.570673074808,7452.768883518005,1
PHerc0826,3809,0,20264724,d,4972.523450157835,3425.521982484625,1
PHerc0826,3809,1,20265724,a,2378.6390941028126,7502.773662359295,1
PHerc0826,3809,1,20265724,b,4990.639094102813,3427.7736623592946,1
PHerc0826,3809,1,20265724,c,2378.911058448039,7502.528095857359,1
PHerc0826,3809,1,20265724,d,4990.243637378642,3428.0174634511536,1
PHerc0826,3809,2,20266724,a,2347.5209943380396,7398.998895394651,1
PHerc0826,3809,2,20266724,b,4967.52099433804,3442.9988953946513,1
PHerc0826,3809,2,20266724,c,2348.161187341629,7397.736082879039,1
PHerc0826,3809,2,20266724,d,4967.388204438192,3443.1318745551857,1
PHerc0826,3809,3,20267724,a,2438.2485440775363,7298.951271751361,1
PHerc0826,3809,3,20267724,b,5057.248544077536,3535.9512717513608,1
PHerc0826,3809,3,20267724,c,2437.9624354370117,7299.220484949755,1
PHerc0826,3809,3,20267724,d,5057.361261766724,3535.8646937934623,1
PHerc0826,3809,4,20268724,a,2366.2499896317104,7451.203562146219,1
PHerc0826,3809,4,20268724,b,5059.24998963171,3540.203562146219,1
PHerc0826,3809,4,20268724,c,2365.4573917436255,7452.858363788256,1
PHerc0826,3809,4,20268724,d,5059.152119307627,3540.910261986448,1
PHerc0826,3809,5,20269724,a,2381.1304848072286,7431.451309095672,1
PHerc0826,3809,5,20269724,b,5044.130484807229,3534.4513090956716,1
PHerc0826,3809,5,20269724,c,2381.363459718874,7430.773026004755,1
PHerc0826,3809,5,20269724,d,4979.1337221950835,3446.1596871074757,1
PHerc0826,3809,6,20270724,a,2353.0967360885834,7424.980190244038,1
PHerc0826,3809,6,20270724,b,5060.096736088583,3526.9801902440377,1
PHerc0826,3809,6,20270724,c,2353.00858646812,7424.9645835126585,1
PHerc0826,3809,6,20270724,d,4968.685669051006,3436.5724215874393,1
PHerc0826,3809,7,20271724,a,2367.288341907419,7521.718677973269,1
PHerc0826,3809,7,20271724,b,4968.288341907419,3431.718677973269,1
PHerc0826,3809,7,20271724,c,2366.9594446765113,7522.87284644683,1
PHerc0826,3809,7,20271724,d,4968.616035275864,3431.3599113651976,1
PHerc0826,3809,8,20272724,a,2271.7792486708254,7537.023772756231,1
PHerc0826,3809,8,20272724,b,5046.779248670826,3529.0237727562308,1
PHerc0826,3809,8,20272724,c,2271.865844231881,7537.481800058798,1
PHerc0826,3809,8,20272724,d,5047.511717676349,3528.84827909958,1
PHerc0826,3809,9,20273724,a,2280.870901652127,7648.400093580982,1
PHerc0826,3809,9,20273724,b,4986.870901652127,3421.400093580982,1
PHerc0826,3809,9,20273724,c,2280.8577142058957,7648.759007614945,1
PHerc0826,3809,9,20273724,d,4987.5433559096455,3421.765079109385,1
PHerc0826,3809,10,20274724,a,2321.914583006633,7538.305068642821,1
PHerc0826,3809,10,20274724,b,5088.914583006634,3528.3050686428214,1
PHerc0826,3809,10,20274724,c,2322.5179929436163,7537.265252667182,1
PHerc0826,3809,10,20274724,d,4974.305125655032,3421.140820547007,1
PHerc0826,3809,11,20275724,a,2363.9448474970377,7366.515994045674,1
PHerc0826,3809,11,20275724,b,5074.944847497038,3566.5159940456742,1
PHerc0826,3809,11,20275724,c,2363.3759674070634,7367.248403121919,1
PHerc0826,3809,11,20275724,d,5074.973406893376,3566.537767975584,1
PHerc0826,3809,12,20276724,a,2322.7031534360403,7471.026325674516,1
PHerc0826,3809,12,20276724,b,4994.70315343604,3440.0263256745156,1
PHerc0826,3809,12,20276724,c,2322.240463014765,7471.554131780085,1
PHerc0826,3809,12,20276724,d,4994.743228851992,3439.697961220682,1
PHerc0826,3809,13,20277724,a,2350.4637141978747,7379.932645071601,1
PHerc0826,3809,13,20277724,b,5064.463714197875,3543.9326450716007,1
PHerc0826,3809,13,20277724,c,2350.7936381783534,7378.64045337299,1
PHerc0826,3809,13,20277724,d,5063.931776964704,3542.7823359431895,1
PHerc0826,3809,14,20278724,a,2366.488237863523,7362.795093847953,1
PHerc0826,3809,14,20278724,b,5006.488237863523,3426.7950938479526,1
PHerc0826,3809,14,20278724,c,2366.6111929454487,7362.6309294903185,1
PHerc0826,3809,14,20278724,d,5006.247736923865,3427.555493063635,1
PHerc0826,3809,15,20279724,a,2294.466867368751,7591.1254911746155,1
PHerc0826,3809,15,20279724,b,5053.466867368751,3522.1254911746155,1
PHerc0826,3809,15,20279724,c,2293.6238328421873,7592.254441106968,1
PHerc0826,3809,15,20279724,d,4963.348682667842,3438.4369332431856,1
PHerc0826,3809,16,20280724,a,2379.5737609782477,7409.81447273487,1
PHerc0826,3809,16,20280724,b,4954.573760978248,3434.81447273487,1
PHerc0826,3809,16,20280724,c,2379.5509877852933,7409.836802966374,1
PHerc0826,3809,16,20280724,d,4953.906332879449,3435.1691309903813,1
PHerc0826,3809,17,20281724,a,2244.964471952352,7588.234742552238,1
PHerc0826,3809,17,20281724,b,5058.964471952352,3530.2347425522375,1
PHerc0826,3809,17,20281724,c,2245.296043155772,7587.820293316265,1
PHerc0826,3809,17,20281724,d,5059.445634104375,3530.329139391072,1
PHerc0826,3809,18,20282724,a,2368.1634993239627,7430.701468241697,1
PHerc0826,3809,18,20282724,b,4979.163499323962,3424.7014682416966,1
PHerc0826,3809,18,20282724,c,2368.0900787775695,7430.235044081088,1
PHerc0826,3809,18,20282724,d,4979.234993469113,3424.9485921377072,1
PHerc0826,3809,19,20283724,a,2345.5176993476507,7376.502986763903,1
PHerc0826,3809,19,20283724,b,4983.517699347651,3444.502986763903,1
PHerc0826,3809,19,20283724,c,2345.220579448895,7377.375540980115,1
PHerc0826,3809,19,20283724,d,4983.525430436137,3444.6028936335356,1
PHerc0826,4432,0,20265347,a,2214.637182851181,9100.332297162673,0
PHerc0826,4432,0,20265347,b,4872.637182851181,3504.332297162673,1
PHerc0826,4432,0,20265347,c,2567.637182851181,8169.0,1
PHerc0826,4432,0,20265347,d,4873.111428885239,3504.5526847042993,1
PHerc0826,4432,1,20266347,a,2324.8592031721378,8708.696786663608,0
PHerc0826,4432,1,20266347,b,4886.859203172138,3486.6967866636087,1
PHerc0826,4432,1,20266347,c,2527.6036885133713,8169.0,1
PHerc0826,4432,1,20266347,d,4888.491475184577,3487.183369502305,1
PHerc0826,4432,2,20267347,a,2328.9287907647995,8996.098775269038,0
PHerc0826,4432,2,20267347,b,4915.9287907647995,3509.098775269038,1
PHerc0826,4432,2,20267347,c,2615.9287907647995,8169.0,1
PHerc0826,4432,2,20267347,d,4915.512149772331,3509.4662132636845,1
PHerc0826,4432,3,20268347,a,2254.454142583572,9158.780829530715,0
PHerc0826,4432,3,20268347,b,5024.454142583572,3593.780829530714,1
PHerc0826,4432,3,20268347,c,2613.454142583572,8169.0,1
PHerc0826,4432,3,20268347,d,5024.826512548897,3593.318966100056,1
PHerc0826,4432,4,20269347,a,2290.7840649185378,8893.999607513808,0
PHerc0826,4432,4,20269347,b,5014.784064918538,3595.999607513808,1
PHerc0826,4432,4,20269347,c,2558.7024360662404,8169.0,1
PHerc0826,4432,4,20269347,d,5014.566805468549,3596.4392601736586,1
PHerc0826,4432,5,20270347,a,2342.862989084319,8859.518737439215,0
PHerc0826,4432,5,20270347,b,5043.8629890843185,3604.5187374392162,1
PHerc0826,4432,5,20270347,c,2598.6361087369337,8169.0,1
PHerc0826,4432,5,20270347,d,5044.009438633859,3604.9159872870587,1
PHerc0826,4432,6,20271347,a,2081.001226313945,9250.240720949074,0
PHerc0826,4432,6,20271347,b,5002.001226313945,3593.240720949074,1
PHerc0826,4432,6,20271347,c,2493.167168734028,8169.0,1
PHerc0826,4432,6,20271347,d,5002.249834187773,3593.1673316366127,1
PHerc0826,4432,7,20272347,a,2125.225318385181,9070.78423671374,0
PHerc0826,4432,7,20272347,b,5003.225318385181,3604.78423671374,1
PHerc0826,4432,7,20272347,c,2479.788244535249,8169.0,1
PHerc0826,4432,7,20272347,d,5004.1381021927255,3604.968339851522,1
PHerc0826,4432,8,20273347,a,2369.6742568299846,8964.900555420538,0
PHerc0826,4432,8,20273347,b,5001.674256829985,3599.900555420538,1
PHerc0826,4432,8,20273347,c,2658.3413809486524,8169.0,1
PHerc0826,4432,8,20273347,d,5001.301473618527,3599.681082939198,1
PHerc0826,4432,9,20274347,a,2178.9141387270124,9181.226915402662,0
PHerc0826,4432,9,20274347,b,4882.914138727012,3493.226915402661,1
PHerc0826,4432,9,20274347,c,2556.9141387270124,8169.0,1
PHerc0826,4432,9,20274347,d,4974.3977773738525,3582.638062925935,1
PHerc0826,4432,10,20275347,a,2266.1971492717594,8896.746726269721,0
PHerc0826,4432,10,20275347,b,5018.197149271759,3608.746726269721,1
PHerc0826,4432,10,20275347,c,2536.73829287863,8169.0,1
PHerc0826,4432,10,20275347,d,5018.325508823439,3609.0752533542354,1
PHerc0826,4432,11,20276347,a,2224.000407267579,9150.352863421012,0
PHerc0826,4432,11,20276347,b,4912.000407267578,3529.3528634210134,1
PHerc0826,4432,11,20276347,c,2595.000407267579,8169.0,1
PHerc0826,4432,11,20276347,d,4911.930082162361,3528.457447338198,1
PHerc0826,4432,12,20277347,a,2103.1866476253113,9416.75039447096,0
PHerc0826,4432,12,20277347,b,4666.186647625311,3644.7503944709606,1
PHerc0826,4432,12,20277347,c,2552.5389060991474,8169.0,1
PHerc0826,4432,12,20277347,d,4886.454971520443,3549.7676090514806,1
PHerc0826,4432,13,20278347,a,2234.1869896010476,8927.701826721888,0
PHerc0826,4432,13,20278347,b,5017.186989601048,3599.701826721888,1
PHerc0826,4432,13,20278347,c,2521.1869896010476,8169.0,1
PHerc0826,4432,13,20278347,d,5017.248581982033,3599.7278511678924,1
PHerc0826,4432,14,20279347,a,2345.1820417757644,8944.615592904465,0
PHerc0826,4432,14,20279347,b,5005.182041775764,3595.6155929044653,1
PHerc0826,4432,14,20279347,c,2609.1820417757644,8169.0,1
PHerc0826,4432,14,20279347,d,5086.00069197298,3729.3193196693005,1
PHerc0826,4432,15,20280347,a,2306.7594275647198,8763.328222615004,0
PHerc0826,4432,15,20280347,b,4658.75942756472,3629.328222615003,1
PHerc0826,4432,15,20280347,c,2528.2983959070843,8169.0,1
PHerc0826,4432,15,20280347,d,4972.529308681544,3591.843047081399,1
PHerc0826,4432,16,20281347,a,2181.7081367508995,9213.598407874772,0
PHerc0826,4432,16,20281347,b,4776.7081367509,3468.5984078747715,1
PHerc0826,4432,16,20281347,c,2562.7081367508995,8169.0,1
PHerc0826,4432,16,20281347,d,5100.209112177445,3670.8729926935075,1
PHerc0826,4432,17,20282347,a,2244.486524295849,9093.821257551872,0
PHerc0826,4432,17,20282347,b,5016.486524295849,3598.821257551872,1
PHerc0826,4432,17,20282347,c,2576.486524295849,8169.0,1
PHerc0826,4432,17,20282347,d,5016.242953167102,3598.297012042336,1
PHerc0826,4432,18,20283347,a,2237.72035595495,9164.722651938519,0
PHerc0826,4432,18,20283347,b,4651.72035595495,3622.7226519385176,1
PHerc0826,4432,18,20283347,c,2599.72035595495,8169.0,1
PHerc0826,4432,18,20283347,d,4897.229960648335,3492.8883629141596,1
PHerc0826,4432,19,20284347,a,2372.540808492124,8950.274631147888,0
PHerc0826,4432,19,20284347,b,5016.540808492124,3599.2746311478886,1
PHerc0826,4432,19,20284347,c,2640.5808653057043,8169.0,1
PHerc0826,4432,19,20284347,d,5016.360642207893,3599.288199477799,1
PHerc0826,5054,0,20265969,a,4630.241370883389,3109.035321232877,1
PHerc0826,5054,0,20265969,b,4726.241370883389,3994.0353212328773,1
PHerc0826,5054,0,20265969,c,4630.241370883389,3109.035321232877,1
PHerc0826,5054,0,20265969,d,4377.343080018032,4020.490963813892,1
PHerc0826,5054,1,20266969,a,4572.437953660211,866.5606656582454,1
PHerc0826,5054,1,20266969,b,4832.437953660211,3874.5606656582454,1
PHerc0826,5054,1,20266969,c,4571.782713677539,869.204015038064,1
PHerc0826,5054,1,20266969,d,4832.53305682015,3874.336084659586,1
PHerc0826,5054,2,20267969,a,5282.818691250526,-1688.513340940879,0
PHerc0826,5054,2,20267969,b,4768.818691250526,3995.486659059121,1
PHerc0826,5054,2,20267969,c,4377.820581597201,3836.0797602382922,1
PHerc0826,5054,2,20267969,d,4768.712292765167,3995.225861135697,1
PHerc0826,5054,3,20268969,a,4438.015083440699,1288.4040343919846,1
PHerc0826,5054,3,20268969,b,4685.015083440699,4004.4040343919846,1
PHerc0826,5054,3,20268969,c,4437.804474988266,1288.837790451212,1
PHerc0826,5054,3,20268969,d,4714.057343625674,4005.145760775558,1
PHerc0826,5054,4,20269969,a,4477.9870910593245,1365.078590497359,1
PHerc0826,5054,4,20269969,b,4861.9870910593245,3909.078590497359,1
PHerc0826,5054,4,20269969,c,4478.425396046465,1364.555444203378,1
PHerc0826,5054,4,20269969,d,4861.726418691319,3909.777819613137,1
PHerc0826,5054,5,20270969,a,4635.389533435821,3105.359667441075,1
PHerc0826,5054,5,20270969,b,4571.389533435821,3992.359667441075,1
PHerc0826,5054,5,20270969,c,4635.389533435821,3105.359667441075,1
PHerc0826,5054,5,20270969,d,4571.681973722569,3991.74699726877,1
PHerc0826,5054,6,20271969,a,4630.382991403484,3091.2512527511176,1
PHerc0826,5054,6,20271969,b,4743.382991403484,3997.251252751117,1
PHerc0826,5054,6,20271969,c,4630.382991403484,3091.2512527511176,1
PHerc0826,5054,6,20271969,d,4743.806536530301,3997.0067348184357,1
PHerc0826,5054,7,20272969,a,4449.757736353221,1506.9265399295268,1
PHerc0826,5054,7,20272969,b,4724.757736353221,3955.926539929527,1
PHerc0826,5054,7,20272969,c,4449.264866216306,1507.590688476594,1
PHerc0826,5054,7,20272969,d,4702.299654801016,3962.5301660829,1
PHerc0826,5054,8,20273969,a,4631.467376598556,3100.335165095916,1
PHerc0826,5054,8,20273969,b,4420.467376598556,4016.3351650959157,1
PHerc0826,5054,8,20273969,c,4507.656149783226,3974.8642668479247,1
PHerc0826,5054,8,20273969,d,4420.030104039583,4016.0400198969705,1
PHerc0826,5054,9,20274969,a,4777.675784442153,-76.59604442244063,0
PHerc0826,5054,9,20274969,b,4668.675784442153,3931.4039555775594,1
PHerc0826,5054,9,20274969,c,4341.906101078334,3652.764905794122,1
PHerc0826,5054,9,20274969,d,4669.082349039961,3931.0144368004685,1
PHerc0826,5054,10,20275969,a,4631.0264332965135,3119.0363082632243,1
PHerc0826,5054,10,20275969,b,4656.0264332965135,3934.036308263225,1
PHerc0826,5054,10,20275969,c,4577.216756590482,730.9466070298748,1
PHerc0826,5054,10,20275969,d,4656.617315603743,3933.5784034739336,1
PHerc0826,5054,11,20276969,a,4635.679905404109,3118.868246679971,1
PHerc0826,5054,11,20276969,b,4395.679905404109,4051.868246679971,1
PHerc0826,5054,11,20276969,c,4635.679905404109,3118.868246679971,1
PHerc0826,5054,11,20276969,d,4635.47354043785,3965.4408375373728,1
PHerc0826,5054,12,20277969,a,4633.985382597528,3152.570460737852,1
PHerc0826,5054,12,20277969,b,4354.985382597528,3987.570460737852,1
PHerc0826,5054,12,20277969,c,4421.023252119417,1474.755736639643,1
PHerc0826,5054,12,20277969,d,4355.3254881591265,3988.1597055782863,1
PHerc0826,5054,13,20278969,a,4637.408469530934,3092.919733903656,1
PHerc0826,5054,13,20278969,b,4869.408469530934,3901.919733903656,1
PHerc0826,5054,13,20278969,c,4581.095823402641,584.2577635487758,1
PHerc0826,5054,13,20278969,d,4723.864019879186,4002.764235695237,1
PHerc0826,5054,14,20279969,a,4440.7089501572555,1388.3531751178466,1
PHerc0826,5054,14,20279969,b,4640.7089501572555,3986.353175117847,1
PHerc0826,5054,14,20279969,c,4440.448694447797,1388.4590789712706,1
PHerc0826,5054,14,20279969,d,4639.491406903018,3985.5828385687246,1
PHerc0826,5054,15,20280969,a,4623.213661053606,3094.404524891071,1
PHerc0826,5054,15,20280969,b,4697.213661053606,3946.4045248910716,1
PHerc0826,5054,15,20280969,c,4734.5999714749205,0.0,1
PHerc0826,5054,15,20280969,d,4697.434025215976,3946.887779242348,1
PHerc0826,5054,16,20281969,a,4383.57790353734,3944.228437133441,1
PHerc0826,5054,16,20281969,b,4854.57790353734,3914.228437133441,1
PHerc0826,5054,16,20281969,c,4383.846564038438,3945.3150863609926,1
PHerc0826,5054,16,20281969,d,4462.990882477911,4050.2320187855717,1
PHerc0826,5054,17,20282969,a,4630.883749783551,3113.052684693565,1
PHerc0826,5054,17,20282969,b,4622.883749783551,3982.0526846935645,1
PHerc0826,5054,17,20282969,c,4513.458342110866,1323.402087555577,1
PHerc0826,5054,17,20282969,d,4623.294157686803,3982.2818750994074,1
PHerc0826,5054,18,20283969,a,4365.780253125626,3707.5684714611953,1
PHerc0826,5054,18,20283969,b,4394.780253125626,4012.5684714611953,1
PHerc0826,5054,18,20283969,c,4448.732600317702,1471.6411809560595,1
PHerc0826,5054,18,20283969,d,4696.886844030921,3946.063270506407,1
PHerc0826,5054,19,20284969,a,4399.2444559534115,1518.6783706999063,1
PHerc0826,5054,19,20284969,b,4890.2444559534115,3899.6783706999067,1
PHerc0826,5054,19,20284969,c,4399.08297018151,1519.0147840206062,1
PHerc0826,5054,19,20284969,d,4644.589582886452,3976.06640220694,1
PHerc0826,5677,0,20266592,a,4806.5280866004605,-186.8678642696583,0
PHerc0826,5677,0,20266592,b,5039.5280866004605,4372.132135730341,1
PHerc0826,5677,0,20266592,c,4782.5280866004605,0.0,1
PHerc0826,5677,0,20266592,d,5039.400225440768,4371.543998378066,1
PHerc0826,5677,1,20267592,a,4781.855517017836,-126.83108222998453,0
PHerc0826,5677,1,20267592,b,5027.855517017836,4370.1689177700155,1
PHerc0826,5677,1,20267592,c,4763.855517017836,0.0,1
PHerc0826,5677,1,20267592,d,4884.13294463379,4292.524957577798,1
PHerc0826,5677,2,20268592,a,4759.924701551245,-229.46994372794052,0
PHerc0826,5677,2,20268592,b,5019.924701551245,4375.5300562720595,1
PHerc0826,5677,2,20268592,c,4729.924701551245,0.0,1
PHerc0826,5677,2,20268592,d,5019.452291609616,4374.80348389097,1
PHerc0826,5677,3,20269592,a,4828.569340375013,-118.70486820794038,0
PHerc0826,5677,3,20269592,b,3681.569340375013,3837.2951317920597,1
PHerc0826,5677,3,20269592,c,4813.569340375013,0.0,1
PHerc0826,5677,3,20269592,d,4908.716412579791,4278.500426015399,1
PHerc0826,5677,4,20270592,a,4700.910918865522,209.21370506070264,1
PHerc0826,5677,4,20270592,b,4888.910918865522,4266.2137050607025,1
PHerc0826,5677,4,20270592,c,4700.910918865522,209.0,1
PHerc0826,5677,4,20270592,d,4889.017412733478,4265.973943445005,1
PHerc0826,5677,5,20271592,a,4780.130755938478,-93.0112072164248,0
PHerc0826,5677,5,20271592,b,5015.130755938478,4367.988792783575,1
PHerc0826,5677,5,20271592,c,4768.130755938478,0.0,1
PHerc0826,5677,5,20271592,d,5015.5048061305115,4368.090711228588,1
PHerc0826,5677,6,20272592,a,4743.980918200913,-146.7424459005934,0
PHerc0826,5677,6,20272592,b,5043.980918200913,4375.257554099407,1
PHerc0826,5677,6,20272592,c,4727.980918200913,0.0,1
PHerc0826,5677,6,20272592,d,5044.843988989416,4374.984361277175,1
PHerc0826,5677,7,20273592,a,4721.244253046065,-162.6171065018524,0
PHerc0826,5677,7,20273592,b,5050.244253046065,4372.3828934981475,1
PHerc0826,5677,7,20273592,c,4703.244253046065,0.0,1
PHerc0826,5677,7,20273592,d,4896.75683860177,4264.912057584248,1
PHerc0826,5677,8,20274592,a,4734.08999866965,-57.71292829602692,0
PHerc0826,5677,8,20274592,b,5004.08999866965,4363.287071703973,1
PHerc0826,5677,8,20274592,c,4726.08999866965,0.0,1
PHerc0826,5677,8,20274592,d,5004.069931704987,4363.903684363859,1
PHerc0826,5677,9,20275592,a,4795.181875740852,-156.4916862303133,0
PHerc0826,5677,9,20275592,b,3691.181875740852,3831.5083137696865,1
PHerc0826,5677,9,20275592,c,4772.181875740852,0.0,1
PHerc0826,5677,9,20275592,d,4879.739310178803,4280.386884613304,1
PHerc0826,5677,10,20276592,a,4632.330293848613,-75.48393852746807,0
PHerc0826,5677,10,20276592,b,5040.330293848613,4392.516061472532,1
PHerc0826,5677,10,20276592,c,4623.330293848613,0.0,1
PHerc0826,5677,10,20276592,d,5040.217316880916,4392.317912414102,1
PHerc0826,5677,11,20277592,a,4644.777117542834,-99.93099729855555,0
PHerc0826,5677,11,20277592,b,5053.777117542834,4369.069002701444,1
PHerc0826,5677,11,20277592,c,4635.139570460164,0.0,1
PHerc0826,5677,11,20277592,d,5052.932651196164,4368.285459094736,1
PHerc0826,5677,12,20278592,a,4753.980105501236,64.11726860213626,1
PHerc0826,5677,12,20278592,b,3822.980105501236,3909.1172686021364,1
